code_insee,nb_accidents,nb_accidents_graves,nb_accidents_mortels,gravite_moyenne,age_moyen_victimes,lat_moyenne,long_moyenne,nb_accidents_nuit,nb_accidents_pluie,nb_accidents_mouille,annee_min,annee_max,taux_accidents_graves,taux_accidents_mortels,nom_commune,nb_amenagements,longueur_totale_amenagements,longueur_moyenne_amenagement,nb_voies_principales,nb_voies_residentielles,nb_pistes_cyclables,nb_double_sens,nb_sens_unique,nb_asphalt,nb_autres_revetements,ratio_pistes_cyclables,ratio_double_sens,nb_compteurs,comptage_total_commune,comptage_moyen_commune,comptage_max_commune,nom_commune_pop,population,departement,ratio_amenagements_par_accident,longueur_amenagement_par_accident,taux_risque_par_km,taux_risque_par_habitant,taux_risque_grave_par_habitant,densite_pop_amenagement,risque_eleve,categorie_risque,est_paris
77326,2,1,0,2.5,36.5,24.28756,1.26366,0,0,0,2009.0,2016.0,0.5,0.0,Nandy,88.0,26225.0,298.0113636363636,0.0,13.0,4.0,18.0,6.0,16.0,72.0,0.045454545454545456,0.20454545454545456,0.0,0.0,0.0,0.0,Nandy,6294,77,44.0,13112.5,0.07626310772163965,3.1776294884016525,1.5888147442008262,240.0,0,Faible,0
77327,3,1,0,2.6666666666666665,51.333333333333336,,,2,1,1,2021.0,2023.0,0.3333333333333333,0.0,Nangis,131.0,13359.0,101.97709923664122,30.0,17.0,6.0,53.0,18.0,35.0,96.0,0.04580152671755725,0.40458015267175573,0.0,0.0,0.0,0.0,Nangis,8898,77,43.666666666666664,4453.0,0.22456770716370986,3.3715441672285906,1.1238480557428636,666.0678194475635,0,Faible,0
77328,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Nanteau-sur-Essonne,1.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nanteau-sur-Essonne,407,77,1.0,341.0,0.0,0.0,0.0,1193.5483870967741,0,Très faible,0
77330,3,0,0,4.0,26.666666666666668,0.0,0.0,0,0,0,2005.0,2006.0,0.0,0.0,Nanteuil-lès-Meaux,40.0,6309.0,157.725,3.0,4.0,1.0,21.0,9.0,2.0,38.0,0.025,0.525,0.0,0.0,0.0,0.0,Nanteuil-lès-Meaux,6800,77,13.333333333333334,2103.0,0.47551117451260105,4.411764705882353,0.0,1077.825328895229,0,Faible,0
77331,1,0,0,3.0,16.0,48.985,3.22,0,0,0,2007.0,2007.0,0.0,0.0,Nanteuil-sur-Marne,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nanteuil-sur-Marne,420,77,1.0,14.0,71.42857142857143,23.80952380952381,0.0,30000.0,0,Très faible,0
77332,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Nantouillet,1.0,1395.0,1395.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nantouillet,294,77,1.0,1395.0,0.0,0.0,0.0,210.752688172043,0,Très faible,0
77333,2,0,0,3.0,30.5,0.0,0.0,0,0,0,2005.0,2007.0,0.0,0.0,Nemours,123.0,12414.0,100.92682926829268,46.0,15.0,35.0,35.0,60.0,74.0,49.0,0.2845528455284553,0.2845528455284553,0.0,0.0,0.0,0.0,Nemours,13189,77,61.5,6207.0,0.16110842597067826,1.5164151944802486,0.0,1062.4295150636378,0,Faible,0
77335,7,0,0,3.857142857142857,21.285714285714285,6.9957,0.40425000000000005,0,0,0,2007.0,2017.0,0.0,0.0,Chauconin-Neufmontiers,22.0,3767.0,171.22727272727272,3.0,14.0,1.0,14.0,5.0,4.0,18.0,0.045454545454545456,0.6363636363636364,0.0,0.0,0.0,0.0,Chauconin-Neufmontiers,3655,77,3.142857142857143,538.1428571428571,1.8582426333952748,19.151846785225718,0.0,970.2681178656757,1,Modéré,0
77336,3,0,0,3.3333333333333335,54.0,48.78484666666666,2.82461,0,0,0,2008.0,2016.0,0.0,0.0,Neufmoutiers-en-Brie,5.0,831.0,166.2,0.0,4.0,0.0,3.0,1.0,2.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,Neufmoutiers-en-Brie,1216,77,1.6666666666666667,277.0,3.6101083032490977,24.671052631578945,0.0,1463.297232250301,0,Faible,0
77337,5,0,0,3.4,39.0,19.54045,1.048438,2,0,0,2005.0,2016.0,0.0,0.0,Noisiel,208.0,19242.0,92.50961538461539,7.0,39.0,41.0,53.0,14.0,87.0,121.0,0.1971153846153846,0.2548076923076923,0.0,0.0,0.0,0.0,Noisiel,15461,77,41.6,3848.4,0.25984824862280426,3.233943470668133,0.0,803.5027543914354,0,Faible,0
77338,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Noisy-Rudignon,4.0,216.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Noisy-Rudignon,595,77,4.0,216.0,0.0,0.0,0.0,2754.6296296296296,0,Très faible,0
77339,2,1,1,2.0,49.0,0.0,0.0,0,0,0,2007.0,2022.0,0.5,0.5,Noisy-sur-École,46.0,13330.0,289.7826086956522,4.0,4.0,0.0,14.0,3.0,16.0,30.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,Noisy-sur-École,1822,77,23.0,6665.0,0.15003750937734434,10.976948408342482,5.488474204171241,136.68417104276068,0,Faible,0
77340,1,0,0,3.0,59.0,48.28633,2.78742,1,0,0,2015.0,2015.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Nonville,601,77,0.0,0.0,0.0,16.638935108153078,0.0,0.0,0,Très faible,0
77341,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Noyen-sur-Seine,4.0,2119.0,529.75,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Noyen-sur-Seine,384,77,4.0,2119.0,0.0,0.0,0.0,181.21755545068427,0,Très faible,0
77344,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Oissery,24.0,3934.0,163.91666666666666,2.0,5.0,16.0,0.0,8.0,9.0,15.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Oissery,2459,77,24.0,3934.0,0.0,0.0,0.0,625.063548551093,0,Très faible,0
77347,4,0,0,3.5,59.5,0.0,0.0,1,1,1,2010.0,2022.0,0.0,0.0,Les Ormes-sur-Voulzie,3.0,308.0,102.66666666666667,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Les Ormes-sur-Voulzie,855,77,0.75,77.0,12.987012987012987,46.78362573099415,0.0,2775.974025974026,0,Faible,0
77348,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Ormesson,2.0,352.0,176.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ormesson,241,77,2.0,352.0,0.0,0.0,0.0,684.659090909091,0,Très faible,0
77349,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Othis,21.0,5275.0,251.1904761904762,2.0,9.0,1.0,11.0,1.0,3.0,18.0,0.047619047619047616,0.5238095238095238,0.0,0.0,0.0,0.0,Othis,6739,77,21.0,5275.0,0.0,0.0,0.0,1277.5355450236966,0,Très faible,0
77350,9,1,0,3.4444444444444446,27.0,10.838823333333332,0.5986133333333333,2,0,0,2006.0,2017.0,0.1111111111111111,0.0,Ozoir-la-Ferrière,501.0,61805.0,123.36327345309381,49.0,356.0,29.0,344.0,85.0,249.0,252.0,0.05788423153692615,0.6866267465069861,0.0,0.0,0.0,0.0,Ozoir-la-Ferrière,20692,77,55.666666666666664,6867.222222222223,0.14561928646549632,4.349507055867002,0.48327856176300016,334.79491950489444,1,Modéré,0
77352,1,1,0,2.0,65.0,0.0,0.0,0,0,0,2012.0,2012.0,1.0,0.0,Ozouer-le-Voulgis,5.0,1874.0,374.8,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.4,0.0,0.0,0.0,0.0,Ozouer-le-Voulgis,1970,77,5.0,1874.0,0.5336179295624333,5.0761421319796955,5.0761421319796955,1051.2273212379935,0,Très faible,0
77354,1,0,0,3.0,35.0,48.47605,2.84511,1,0,0,2017.0,2017.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Pamfou,950,77,0.0,0.0,0.0,10.526315789473683,0.0,0.0,0,Très faible,0
77357,1,0,0,3.0,38.0,,,0,0,0,2021.0,2021.0,0.0,0.0,Pécy,3.0,671.0,223.66666666666666,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Pécy,846,77,3.0,671.0,1.4903129657228018,11.82033096926714,0.0,1260.8047690014903,0,Très faible,0
77359,1,0,0,3.0,65.0,48.48,2.52,0,0,0,2005.0,2005.0,0.0,0.0,Perthes,18.0,3178.0,176.55555555555554,10.0,1.0,2.0,15.0,0.0,14.0,4.0,0.1111111111111111,0.8333333333333334,0.0,0.0,0.0,0.0,Perthes,2040,77,18.0,3178.0,0.3146633102580239,4.901960784313726,0.0,641.9131529263688,0,Très faible,0
77363,1,0,0,3.0,47.0,0.0,0.0,1,0,1,2012.0,2012.0,0.0,0.0,Le Pin,6.0,3486.0,581.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,Le Pin,1548,77,6.0,3486.0,0.28686173264486514,6.459948320413437,0.0,444.06196213425125,0,Très faible,0
77365,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Le Plessis-Feu-Aussoux,1.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Le Plessis-Feu-Aussoux,615,77,1.0,38.0,0.0,0.0,0.0,16184.21052631579,0,Très faible,0
77367,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Le Plessis-Placy,1.0,32.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Le Plessis-Placy,288,77,1.0,32.0,0.0,0.0,0.0,9000.0,0,Très faible,0
77368,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Poigny,4.0,1367.0,341.75,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,Poigny,504,77,4.0,1367.0,0.0,0.0,0.0,368.69056327724945,0,Très faible,0
77369,1,1,0,2.0,39.0,0.0,0.0,1,0,0,2014.0,2014.0,1.0,0.0,Poincy,9.0,5507.0,611.8888888888889,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,Poincy,764,77,9.0,5507.0,0.18158707100054478,13.089005235602095,13.089005235602095,138.7325222444162,0,Très faible,0
77371,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Pommeuse,23.0,4469.0,194.30434782608697,3.0,13.0,0.0,18.0,2.0,3.0,20.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,Pommeuse,3015,77,23.0,4469.0,0.0,0.0,0.0,674.647572163795,0,Très faible,0
77372,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Pomponne,25.0,5656.0,226.24,0.0,9.0,2.0,1.0,11.0,8.0,17.0,0.08,0.04,0.0,0.0,0.0,0.0,Pomponne,4158,77,25.0,5656.0,0.0,0.0,0.0,735.1485148514852,0,Très faible,0
77373,18,2,1,3.111111111111111,31.0,16.264943333333335,0.8709316666666668,0,2,1,2005.0,2016.0,0.1111111111111111,0.05555555555555555,Pontault-Combault,226.0,39031.0,172.70353982300884,16.0,41.0,39.0,33.0,40.0,77.0,149.0,0.17256637168141592,0.14601769911504425,0.0,0.0,0.0,0.0,Pontault-Combault,38258,77,12.555555555555555,2168.3888888888887,0.46117188901129874,4.704898321919599,0.5227664802132888,980.1952294330148,1,Modéré,0
77374,8,1,0,3.0,52.0,18.258195,0.980975,1,0,1,2006.0,2017.0,0.125,0.0,Pontcarré,4.0,740.0,185.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0,Pontcarré,2156,77,0.5,92.5,10.81081081081081,37.10575139146568,4.63821892393321,2913.5135135135138,1,Modéré,0
77377,1,0,0,3.0,40.0,48.70406,2.74854,0,0,0,2018.0,2018.0,0.0,0.0,Presles-en-Brie,4.0,907.0,226.75,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0,Presles-en-Brie,2313,77,4.0,907.0,1.1025358324145533,4.323389537397319,0.0,2550.1653803748623,0,Très faible,0
77378,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Pringy,8.0,629.0,78.625,0.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,0.125,0.0,0.0,0.0,0.0,Pringy,3558,77,8.0,629.0,0.0,0.0,0.0,5656.597774244833,0,Très faible,0
77379,2,0,0,3.5,29.5,0.0,0.0,0,0,0,2005.0,2009.0,0.0,0.0,Provins,61.0,5888.0,96.52459016393442,15.0,11.0,0.0,31.0,21.0,34.0,27.0,0.0,0.5081967213114754,0.0,0.0,0.0,0.0,Provins,11958,77,30.5,2944.0,0.33967391304347827,1.6725204883759826,0.0,2030.9103260869565,0,Faible,0
77380,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Puisieux,2.0,67.0,33.5,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Puisieux,319,77,2.0,67.0,0.0,0.0,0.0,4761.194029850746,0,Très faible,0
77381,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Quiers,4.0,851.0,212.75,2.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Quiers,656,77,4.0,851.0,0.0,0.0,0.0,770.8578143360752,0,Très faible,0
77382,1,0,0,4.0,74.0,,,0,0,0,2023.0,2023.0,0.0,0.0,Quincy-Voisins,23.0,4119.0,179.08695652173913,2.0,8.0,9.0,4.0,6.0,4.0,19.0,0.391304347826087,0.17391304347826086,0.0,0.0,0.0,0.0,Quincy-Voisins,5435,77,23.0,4119.0,0.24277737314882256,1.8399264029438822,0.0,1319.4950230638506,0,Très faible,0
77383,2,1,0,2.5,18.5,24.27446,1.5321,1,0,0,2011.0,2013.0,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Rampillon,831,77,0.0,0.0,0.0,24.067388688327316,12.033694344163658,0.0,0,Faible,0
77384,3,1,0,3.0,34.0,0.0,0.0,2,0,2,2005.0,2009.0,0.3333333333333333,0.0,Réau,23.0,5541.0,240.91304347826087,3.0,3.0,9.0,9.0,3.0,14.0,9.0,0.391304347826087,0.391304347826087,0.0,0.0,0.0,0.0,Réau,1966,77,7.666666666666667,1847.0,0.5414185165132647,15.25940996948118,5.08646998982706,354.80960115502614,0,Faible,0
77385,3,1,0,3.0,51.0,24.42426,1.615945,0,0,0,2009.0,2020.0,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Rebais,2289,77,0.0,0.0,0.0,13.106159895150721,4.36871996505024,0.0,0,Faible,0
77386,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Recloses,15.0,1926.0,128.4,9.0,3.0,0.0,13.0,0.0,12.0,3.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,Recloses,616,77,15.0,1926.0,0.0,0.0,0.0,319.8338525441329,0,Très faible,0
77388,2,1,0,3.0,41.5,48.95777,3.14264,0,0,1,2017.0,2020.0,0.5,0.0,Reuil-en-Brie,15.0,3406.0,227.06666666666666,0.0,8.0,0.0,3.0,5.0,0.0,15.0,0.0,0.2,0.0,0.0,0.0,0.0,Reuil-en-Brie,816,77,7.5,1703.0,0.5871990604815032,24.509803921568626,12.254901960784313,239.5772166764533,0,Faible,0
77389,1,0,0,3.0,58.0,0.0,0.0,0,0,0,2014.0,2014.0,0.0,0.0,La Rochette,18.0,4469.0,248.27777777777777,0.0,2.0,3.0,3.0,2.0,14.0,4.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,La Rochette,3870,77,18.0,4469.0,0.2237637055269635,2.5839793281653747,0.0,865.9655403893488,0,Très faible,0
77390,14,1,1,3.0714285714285716,34.42857142857143,17.426772857142858,0.9451735714285715,4,3,1,2005.0,2017.0,0.07142857142857142,0.07142857142857142,Roissy-en-Brie,202.0,26689.0,132.12376237623764,13.0,40.0,14.0,31.0,29.0,67.0,135.0,0.06930693069306931,0.15346534653465346,0.0,0.0,0.0,0.0,Roissy-en-Brie,23061,77,14.428571428571429,1906.357142857143,0.5245606804301397,6.070855557000997,0.4336325397857855,864.0638465285324,1,Modéré,0
77392,1,0,0,3.0,54.0,49.059,2.717,1,0,0,2007.0,2007.0,0.0,0.0,Rouvres,3.0,368.0,122.66666666666667,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,Rouvres,1005,77,3.0,368.0,2.717391304347826,9.950248756218905,0.0,2730.9782608695655,0,Très faible,0
77393,2,1,1,2.0,42.0,48.721,2.849,0,2,0,2006.0,2006.0,0.5,0.5,Rozay-en-Brie,6.0,1232.0,205.33333333333334,0.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,Rozay-en-Brie,2819,77,3.0,616.0,1.6233766233766234,7.09471443774388,3.54735721887194,2288.1493506493507,0,Faible,0
77394,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Rubelles,18.0,2792.0,155.11111111111111,0.0,4.0,0.0,3.0,4.0,4.0,14.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,Rubelles,3273,77,18.0,2792.0,0.0,0.0,0.0,1172.2779369627508,0,Très faible,0
77397,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saâcy-sur-Marne,5.0,176.0,35.2,0.0,0.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Saâcy-sur-Marne,1864,77,5.0,176.0,0.0,0.0,0.0,10590.909090909092,0,Très faible,0
77399,1,0,0,3.0,12.0,48.26309,2.90225,0,0,0,2018.0,2018.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0,Très faible,0
77400,2,0,0,3.5,15.5,0.0,0.0,0,0,0,2007.0,2007.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Saint-Augustin,1820,77,0.0,0.0,0.0,10.989010989010989,0.0,0.0,0,Faible,0
77401,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Sainte-Aulde,6.0,2277.0,379.5,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,Sainte-Aulde,678,77,6.0,2277.0,0.0,0.0,0.0,297.76021080368906,0,Très faible,0
77402,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Barthélemy,1.0,321.0,321.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Saint-Barthélemy,338,77,1.0,321.0,0.0,0.0,0.0,1052.9595015576324,0,Très faible,0
77403,1,0,0,4.0,45.0,0.0,0.0,0,0,0,2014.0,2014.0,0.0,0.0,Saint-Brice,5.0,806.0,161.2,2.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,Saint-Brice,810,77,5.0,806.0,1.2406947890818858,12.345679012345679,0.0,1004.9627791563274,0,Très faible,0
77404,1,0,0,3.0,24.0,48.52526,3.24876,0,1,1,2016.0,2016.0,0.0,0.0,Sainte-Colombe,2.0,478.0,239.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Sainte-Colombe,1793,77,2.0,478.0,2.092050209205021,5.577244841048523,0.0,3751.0460251046024,0,Très faible,0
77405,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Cyr-sur-Morin,12.0,1945.0,162.08333333333334,0.0,8.0,0.0,12.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,Saint-Cyr-sur-Morin,1954,77,12.0,1945.0,0.0,0.0,0.0,1004.6272493573265,0,Très faible,0
77406,1,0,0,3.0,43.0,0.0,0.0,0,0,0,2009.0,2009.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Saint-Denis-lès-Rebais,1012,77,0.0,0.0,0.0,9.881422924901186,0.0,0.0,0,Très faible,0
77407,6,3,1,2.3333333333333335,39.666666666666664,12.1412375,0.6354875,1,1,1,2005.0,2019.0,0.5,0.16666666666666666,Saint-Fargeau-Ponthierry,150.0,21801.0,145.34,45.0,40.0,21.0,64.0,33.0,102.0,48.0,0.14,0.4266666666666667,0.0,0.0,0.0,0.0,Saint-Fargeau-Ponthierry,14516,77,25.0,3633.5,0.2752167331773772,4.133370074400662,2.066685037200331,665.8410164671346,1,Modéré,0
77409,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Germain-Laval,8.0,2035.0,254.375,0.0,0.0,3.0,0.0,4.0,0.0,8.0,0.375,0.0,0.0,0.0,0.0,0.0,Saint-Germain-Laval,2828,77,8.0,2035.0,0.0,0.0,0.0,1389.6805896805895,0,Très faible,0
77410,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Germain-Laxis,10.0,2610.0,261.0,0.0,8.0,1.0,6.0,2.0,1.0,9.0,0.1,0.6,0.0,0.0,0.0,0.0,Saint-Germain-Laxis,741,77,10.0,2610.0,0.0,0.0,0.0,283.9080459770115,0,Très faible,0
77411,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Germain-sous-Doue,1.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint-Germain-sous-Doue,557,77,1.0,87.0,0.0,0.0,0.0,6402.2988505747135,0,Très faible,0
77412,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Germain-sur-École,1.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Saint-Germain-sur-École,377,77,1.0,13.0,0.0,0.0,0.0,29000.0,0,Très faible,0
77413,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Germain-sur-Morin,21.0,5490.0,261.42857142857144,0.0,7.0,0.0,18.0,0.0,18.0,3.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,Saint-Germain-sur-Morin,3881,77,21.0,5490.0,0.0,0.0,0.0,706.9216757741348,0,Très faible,0
77415,1,0,0,3.0,54.0,,,0,0,0,2019.0,2019.0,0.0,0.0,Saint-Jean-les-Deux-Jumeaux,11.0,1899.0,172.63636363636363,3.0,6.0,0.0,10.0,1.0,9.0,2.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,Saint-Jean-les-Deux-Jumeaux,1285,77,11.0,1899.0,0.526592943654555,7.782101167315176,0.0,676.6719325961033,0,Très faible,0
77419,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Mammès,12.0,1660.0,138.33333333333334,3.0,3.0,2.0,4.0,2.0,3.0,9.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Saint-Mammès,3302,77,12.0,1660.0,0.0,0.0,0.0,1989.1566265060242,0,Très faible,0
77420,2,0,0,3.5,48.5,,,0,0,0,2019.0,2019.0,0.0,0.0,Saint-Mard,37.0,4513.0,121.97297297297297,0.0,0.0,15.0,4.0,5.0,12.0,25.0,0.40540540540540543,0.10810810810810811,0.0,0.0,0.0,0.0,Saint-Mard,3847,77,18.5,2256.5,0.4431641923332595,5.198856251624642,0.0,852.4263239530246,0,Faible,0
77421,1,0,0,3.0,70.0,,,0,0,0,2019.0,2019.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Saint-Mars-Vieux-Maisons,252,77,0.0,0.0,0.0,39.682539682539684,0.0,0.0,0,Très faible,0
77423,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Martin-des-Champs,4.0,2460.0,615.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,Saint-Martin-des-Champs,657,77,4.0,2460.0,0.0,0.0,0.0,267.0731707317073,0,Très faible,0
77425,1,0,0,3.0,67.0,48.442,2.561,0,0,0,2007.0,2007.0,0.0,0.0,Saint-Martin-en-Bière,1.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint-Martin-en-Bière,734,77,1.0,64.0,15.625,13.623978201634877,0.0,11468.75,0,Très faible,0
77427,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Mesmes,1.0,116.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Saint-Mesmes,613,77,1.0,116.0,0.0,0.0,0.0,5284.482758620689,0,Très faible,0
77429,1,0,0,3.0,12.0,0.0,0.0,0,0,0,2010.0,2010.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Saint-Ouen-sur-Morin,530,77,0.0,0.0,0.0,18.867924528301888,0.0,0.0,0,Très faible,0
77430,2,0,0,3.0,71.5,49.081,2.783,0,0,0,2005.0,2019.0,0.0,0.0,Saint-Pathus,10.0,2670.0,267.0,0.0,7.0,2.0,7.0,0.0,6.0,4.0,0.2,0.7,0.0,0.0,0.0,0.0,Saint-Pathus,6358,77,5.0,1335.0,0.7490636704119851,3.145643284051588,0.0,2381.2734082397005,0,Faible,0
77431,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Pierre-lès-Nemours,43.0,11819.0,274.86046511627904,16.0,5.0,4.0,16.0,14.0,19.0,24.0,0.09302325581395349,0.37209302325581395,0.0,0.0,0.0,0.0,Saint-Pierre-lès-Nemours,5416,77,43.0,11819.0,0.0,0.0,0.0,458.24519840934084,0,Très faible,0
77433,2,1,1,2.0,52.0,0.0,0.0,0,0,0,2005.0,2010.0,0.5,0.5,Saints,2.0,335.0,167.5,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Saints,2035,77,1.0,167.5,5.970149253731343,9.828009828009828,4.914004914004914,6074.626865671641,0,Faible,0
77435,1,0,0,3.0,53.0,,,0,0,0,2019.0,2019.0,0.0,0.0,Saint-Sauveur-sur-École,52.0,9713.0,186.78846153846155,13.0,35.0,0.0,51.0,0.0,16.0,36.0,0.0,0.9807692307692307,0.0,0.0,0.0,0.0,Saint-Sauveur-sur-École,1103,77,52.0,9713.0,0.10295480284155256,9.066183136899365,0.0,113.55914753423248,0,Très faible,0
77436,1,0,0,4.0,14.0,48.80188,3.21134,0,0,1,2015.0,2015.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Saint-Siméon,908,77,0.0,0.0,0.0,11.013215859030838,0.0,0.0,0,Très faible,0
